X1,y
2.3173173173173174,-1709.4504261766288
2.3273273273273274,-1709.162172256312
2.3373373373373374,-1709.7265547772263
2.3473473473473474,-1706.1974943031075
2.3573573573573574,-1710.9600363630861
2.3673673673673674,-1708.170726199661
2.3773773773773774,-1710.0393070527473
2.3873873873873874,-1708.8791182662696
2.3973973973973974,-1709.7827967372887
2.4074074074074074,-1709.9924437772975
2.4174174174174174,-1709.9750311357698
2.4274274274274275,-1707.0998687011129
2.4374374374374375,-1709.0078632971845
2.4474474474474475,-1709.660597089373
2.4574574574574575,-1708.359127950832
2.4674674674674675,-1708.9245856203686
2.4774774774774775,-1708.2349211956132
2.4874874874874875,-1710.7992316309128
2.4974974974974975,-1708.691391090533
2.5075075075075075,-1708.2423201779127
2.5175175175175175,-1710.6966333261496
2.5275275275275275,-1708.606859770632
2.5375375375375375,-1707.378893502247
2.5475475475475475,-1709.1099527984497
2.5575575575575575,-1708.2937091780902
2.5675675675675675,-1708.4645646848244
2.5775775775775776,-1709.8626608526658
2.5875875875875876,-1709.1354084405887
2.5975975975975976,-1710.7621899060566
2.6076076076076076,-1709.6665182523177
2.6176176176176176,-1708.9695472602689
2.6276276276276276,-1708.5321547615174
2.6376376376376376,-1709.2506631500275
2.6476476476476476,-1708.575311565152
2.6576576576576576,-1710.4182215282706
2.6676676676676676,-1709.4370326098901
2.6776776776776776,-1709.3360759708423
2.6876876876876876,-1707.5257841286957
2.6976976976976976,-1709.6095620515955
2.7077077077077076,-1709.9144320534097
2.7177177177177176,-1709.414084211592
2.7277277277277276,-1710.3745689003254
2.7377377377377377,-1709.2827216264102
2.7477477477477477,-1709.860550712042
2.7577577577577577,-1711.3068430635567
2.7677677677677677,-1709.5941220866694
2.7777777777777777,-1709.8730986494859
2.7877877877877877,-1711.2079988776436
2.7977977977977977,-1709.66272975021
2.8078078078078077,-1708.126259653541
2.8178178178178177,-1709.11433188736
2.8278278278278277,-1709.0437284629245
2.8378378378378377,-1711.0171724012587
2.8478478478478477,-1709.2187973267735
2.8578578578578577,-1709.5672661343356
2.8678678678678677,-1709.2066904974013
2.8778778778778777,-1709.333127134047
2.8878878878878878,-1711.1355565012798
2.8978978978978978,-1709.8371966073537
2.9079079079079078,-1710.5736866762409
2.9179179179179178,-1709.8859199301205
2.9279279279279278,-1710.7532567827577
2.937937937937938,-1708.5634055087348
2.947947947947948,-1710.75486828434
2.957957957957958,-1710.8148580723816
2.967967967967968,-1709.8613495293923
2.977977977977978,-1711.03305502536
2.987987987987988,-1710.4006392784088
2.997997997997998,-1710.825960593534
3.0080080080080087,-1708.6048439521264
3.0180180180180187,-1709.2502322092048
3.0280280280280287,-1710.1135255745216
3.0380380380380387,-1710.46729312825
3.0480480480480487,-1709.155178481521
3.0580580580580587,-1709.7109120357932
3.0680680680680688,-1709.6380837314534
3.0780780780780788,-1710.1823483935004
3.0880880880880888,-1711.8644062039475
3.0980980980980988,-1710.3086621787559
3.108108108108109,-1710.7487061354252
3.118118118118119,-1709.5911809627764
3.128128128128129,-1709.244413823262
3.138138138138139,-1710.9342273210375
3.148148148148149,-1709.8279110620192
3.158158158158159,-1708.5804373186306
3.168168168168169,-1711.004049056907
3.178178178178179,-1708.6744346162832
3.188188188188189,-1711.2289622235471
3.198198198198199,-1710.3734366407884
3.208208208208209,-1710.4275620282583
3.218218218218219,-1710.4249375365664
3.228228228228229,-1711.2941344983644
3.238238238238239,-1711.0676595802408
3.248248248248249,-1711.1642167828559
3.258258258258259,-1710.189553921112
3.268268268268269,-1710.2065014220261
3.278278278278279,-1708.3306122248184
3.288288288288289,-1709.2055875702854
3.298298298298299,-1711.106439838735
3.308308308308309,-1710.2917470008204
3.318318318318319,-1709.639518655845
3.328328328328329,-1710.6260548323182
3.338338338338339,-1710.7463182551235
3.348348348348349,-1710.645121753927
3.358358358358359,-1709.8494400879083
3.368368368368369,-1711.5850572595418
3.378378378378379,-1711.082426225577
3.388388388388389,-1710.3063436319303
3.398398398398399,-1710.4853497252427
3.408408408408409,-1710.5772340569604
3.418418418418419,-1711.2066380031408
3.428428428428429,-1709.8843210677144
3.438438438438439,-1708.7430086296722
3.448448448448449,-1710.4904814032207
3.458458458458459,-1711.1100936184669
3.468468468468469,-1710.1811966480425
3.478478478478479,-1711.49608959371
3.488488488488489,-1711.72666732168
3.498498498498499,-1710.9641882493834
3.508508508508509,-1713.599813649987
3.518518518518519,-1712.190987400689
3.528528528528529,-1711.405018912978
3.538538538538539,-1712.430465935225
3.548548548548549,-1712.129740198989
3.558558558558559,-1711.5538654545753
3.568568568568569,-1712.7801024306677
3.578578578578579,-1711.563228953417
3.588588588588589,-1711.71244734171
3.598598598598599,-1711.1717919888122
3.608608608608609,-1710.0630331867233
3.618618618618619,-1711.0647328207444
3.628628628628629,-1711.2361952359151
3.638638638638639,-1711.1778228202465
3.648648648648649,-1711.069904522176
3.658658658658659,-1712.334055965927
3.668668668668669,-1711.4521126621082
3.678678678678679,-1711.0486061155207
3.688688688688689,-1712.7481373599203
3.698698698698699,-1710.5317444745815
3.708708708708709,-1710.3360413829594
3.718718718718719,-1712.068813425887
3.728728728728729,-1711.6987952489105
3.738738738738739,-1712.3556678202876
3.748748748748749,-1710.7981170139096
3.758758758758759,-1712.5787398049633
3.768768768768769,-1711.7600145477804
3.778778778778779,-1712.4164774653652
3.788788788788789,-1711.5266233005664
3.7987987987987992,-1713.3918268690873
3.8088088088088092,-1710.291155975252
3.8188188188188192,-1712.602244061844
3.8288288288288292,-1711.5977629745414
3.8388388388388393,-1711.8902007224478
3.8488488488488493,-1712.4598122096202
3.8588588588588593,-1712.6054978543536
3.8688688688688693,-1710.8013391941852
3.8788788788788793,-1712.2833983508597
3.8888888888888893,-1711.5066075931404
3.8988988988988993,-1712.599294683192
3.9089089089089093,-1712.4649992496654
3.9189189189189193,-1711.36559068775
3.9289289289289293,-1710.9274493617468
3.9389389389389393,-1712.053194280205
3.9489489489489493,-1713.3198177695383
3.9589589589589593,-1709.9199618381679
3.9689689689689693,-1712.7944872461721
3.9789789789789793,-1713.4995453576296
3.9889889889889893,-1709.38355339021
3.9989989989989994,-1712.4020302918489
4.009009009009009,-1713.4797507062794
4.019019019019019,-1712.7214778048267
4.029029029029029,-1711.6905131620358
4.039039039039039,-1711.887766520484
4.049049049049049,-1712.9498272953517
4.059059059059059,-1710.2953945179902
4.069069069069069,-1712.6597178161317
4.079079079079079,-1713.3428447485696
4.089089089089089,-1711.2174847797173
4.099099099099099,-1710.8691353516585
4.109109109109109,-1713.0357113158345
4.119119119119119,-1713.6395855312776
4.129129129129129,-1711.2278199908428
4.1391391391391394,-1714.3256018913362
4.1491491491491495,-1713.524919957695
4.1591591591591595,-1711.350872168268
4.1691691691691695,-1712.393690886361
4.1791791791791795,-1712.622295706951
4.1891891891891895,-1712.025561771884
4.1991991991991995,-1712.551172821944
4.2092092092092095,-1713.7171051405815
4.2192192192192195,-1711.1623630924323
4.2292292292292295,-1711.1334444055715
4.2392392392392395,-1712.2731459147005
4.2492492492492495,-1712.4533644830665
4.2592592592592595,-1710.1788937124984
4.2692692692692695,-1712.8149713835542
4.2792792792792795,-1712.8181355403926
4.2892892892892895,-1712.214097329338
4.2992992992992995,-1711.127276642456
4.3093093093093096,-1711.0258478642013
4.31931931931932,-1712.8972112703154
4.32932932932933,-1712.3503274126992
4.33933933933934,-1714.0567621457426
4.34934934934935,-1713.010674806615
4.35935935935936,-1713.559009114198
4.36936936936937,-1713.7455704910376
4.37937937937938,-1711.0771820424916
4.38938938938939,-1713.571065440585
4.3993993993994,-1713.3304047068102
4.40940940940941,-1712.452970030902
4.41941941941942,-1711.5410135718653
4.42942942942943,-1712.37774373247
4.43943943943944,-1710.1195237648571
4.44944944944945,-1712.9735668771502
4.45945945945946,-1712.6602024786891
4.46946946946947,-1712.663338264955
4.47947947947948,-1711.5239095721697
4.48948948948949,-1712.4717400278694
4.4994994994995,-1713.115228699386
4.50950950950951,-1713.9665076139258
4.51951951951952,-1712.7945955830774
4.52952952952953,-1711.6577142277672
4.53953953953954,-1713.489460872737
4.54954954954955,-1712.5701554806824
4.55955955955956,-1712.8729713304344
4.56956956956957,-1712.2756194807578
4.57957957957958,-1713.963912899797
4.58958958958959,-1710.8325321486525
4.5995995995996,-1714.4783603062276
4.60960960960961,-1713.5847703092052
4.61961961961962,-1712.3011466983335
4.62962962962963,-1712.9625260867651
4.63963963963964,-1712.4492931201983
4.64964964964965,-1713.795401633282
4.65965965965966,-1713.3941243019995
4.66966966966967,-1713.3271073557005
4.67967967967968,-1711.7900997448235
4.68968968968969,-1712.6889503549962
4.6996996996997,-1712.6027272910349
4.70970970970971,-1714.0773455119563
4.71971971971972,-1712.4705568008765
4.72972972972973,-1713.2338777958905
4.73973973973974,-1712.0903341638016
4.74974974974975,-1711.485439344581
4.75975975975976,-1713.8262852955465
4.76976976976977,-1713.9458426699848
4.77977977977978,-1714.423604550662
4.78978978978979,-1713.7231590912959
4.7997997997998,-1713.9816250485499
4.80980980980981,-1713.2601152200486
4.81981981981982,-1713.7842064565734
4.82982982982983,-1714.0212589404412
4.83983983983984,-1712.615094543552
4.84984984984985,-1714.6375799308512
4.85985985985986,-1713.2866117665683
4.86986986986987,-1714.1456814669282
4.87987987987988,-1713.0353912548899
4.88988988988989,-1712.3945182330576
4.8998998998999,-1714.1028980532237
4.90990990990991,-1713.3787869125465
4.91991991991992,-1713.6610469741067
4.92992992992993,-1714.659282259403
4.93993993993994,-1713.6390923701379
4.94994994994995,-1713.6107793946212
4.95995995995996,-1713.5070490994738
4.96996996996997,-1714.1383388367599
4.97997997997998,-1713.8657676596497
4.98998998998999,-1715.1275909248232
5.0,-1714.3581140754798
